주소,단지명_공시가격,세대수,사용승인일
경기도 파주시 목동동 114-37,산내마을8단지월드메르디앙(114-37),1028,2001-11-29
경기도 파주시 목동동 640,해솔마을11단지(국민임대),1165,2009-12-09
경기도 파주시 목동동 647,해솔마을1단지두산위브(647),668,2010-04-09
경기도 파주시 목동동 667,해솔마을4단지벽산우남연리지(667),958,2010-06-24
경기도 파주시 목동동 679,해솔마을5단지삼부르네상스(679),1390,2010-06-15
경기도 파주시 목동동 690,해솔마을6단지(국민임대),1525,2014-05-15
경기도 파주시 목동동 898,산내마을7단지화성파크드림,1047,2020-02-25
경기도 파주시 목동동 904,산내마을1단지행복주택(A21BL),1700,2017-11-08
경기도 파주시 목동동 907,산내마을2단지센트럴리움,1362,2017-11-30
경기도 파주시 목동동 911,산내마을3단지운정센트레빌,865,2014-07-09
경기도 파주시 목동동 922,산내마을6단지한라비발디,823,2013-04-26
경기도 파주시 목동동 989,파주운정신도시디에트르더클래스아파트,512,2023-08-31
경기도 파주시 목동동 1009,산내마을13단지디에트르라포레,297,2023-02-23
경기도 파주시 목동동 1142,산내마을10단지운정푸르지오,1956,2018-07-19
경기도 파주시 목동동 1149,산내마을9단지힐스테이트운정,2998,2018-07-16
경기도 파주시 신촌동 729-7,파주출판문화엘에이치1단지(행복주택),280,2017-10-16
경기도 파주시 와동동 205,가람마을8단지동문굿모닝힐,1225,2001-09-22
경기도 파주시 와동동 240,가람마을3단지동문굿모닝힐,902,2001-09-15
경기도 파주시 와동동 1308,가람마을1단지벽산한라(1308),1145,2010-08-23
경기도 파주시 와동동 1311,가람마을2단지(국민임대),1231,2009-09-04
경기도 파주시 와동동 1321,가람마을4단지한양수자인,780,2011-12-19
경기도 파주시 와동동 1331,가람마을6단지(국민임대),1220,2011-07-28
경기도 파주시 와동동 1332,가람마을5단지,821,2014-05-21
경기도 파주시 와동동 1338,가람마을7단지한라비발디,978,2012-11-29
경기도 파주시 와동동 1344,가람마을9단지남양휴튼(1344),690,2010-08-27
경기도 파주시 와동동 1356,가람마을10단지월드메르디앙(1356),972,2010-07-29
경기도 파주시 와동동 1368,가람마을11단지동문굿모닝힐(1368),624,2010-06-28
경기도 파주시 와동동 1404,해솔마을7단지롯데캐슬,1880,2014-11-29
경기도 파주시 와동동 1475,가람마을14단지(행복주택),580,2020-06-16
경기도 파주시 와동동 1521,별숲오르트가람마을12단지,434,2023-07-14
경기도 파주시 와동동 1664-417,별하람마을1단지제일풍경채그랑퍼스트,1926,2023-12-28
경기도 파주시 와동동 1664-601,별하람마을4단지,1282,2021-10-21
경기도 파주시 와동동 지구BL,별하람마을3단지서희스타힐스(민간임대),1422,2021-01-29
경기도 파주시 금릉동 199-6,장안6흰돌마을(199-6),498,2000-05-31
경기도 파주시 문산읍 문산리 10-92,문산호수,336,1995-06-26
경기도 파주시 문산읍 문산리 17-29,한진,240,1992-05-30
경기도 파주시 문산읍 문산리 31-1,문산주공,300,1980-01-23
경기도 파주시 문산읍 문산리 97,장안8차,368,2003-04-23
경기도 파주시 문산읍 문산리 142,신원아침도시,638,2006-06-12
경기도 파주시 문산읍 문산리 145,일신건영휴먼빌,610,2006-06-29
경기도 파주시 문산읍 당동리 170-2,문산세성,204,1995-12-07
경기도 파주시 문산읍 당동리 871,당동주공2단지,415,2002-06-27
경기도 파주시 문산읍 당동리 874,당동주공1단지(50년임대),567,2002-06-27
경기도 파주시 문산읍 당동리 908,당동주공4단지(국민임대),299,2012-06-15
경기도 파주시 문산읍 당동리 909,자연앤꿈에그린5단지아파트,411,2010-12-09
경기도 파주시 문산읍 당동리 930,자연앤꿈에그린6단지아파트,320,2010-12-09
경기도 파주시 문산읍 당동리 935,파주힐스테이트1차,631,2009-10-29
경기도 파주시 문산읍 당동리 937,주공3단지휴먼시아(국민임대),775,2012-03-30
경기도 파주시 문산읍 당동리 940,파주힐스테이트2차,454,2010-01-26
경기도 파주시 문산읍 당동리 947,파주한양수자인리버팰리스아파트,1006,2015-10-07
경기도 파주시 문산읍 선유리 418,선유주공,300,1991-12-08
경기도 파주시 문산읍 선유리 1350,두산위브,504,2006-08-30
경기도 파주시 문산읍 선유리 1357,진흥소슬마을,231,2007-12-05
경기도 파주시 문산읍 선유리 1358,휴먼시아(2단지)(국민임대),917,2010-04-01
경기도 파주시 문산읍 선유리 1394,문산선유3지구휴먼시아(국민임대),1316,2012-03-30
경기도 파주시 문산읍 선유리 1404,문산선유5지구휴먼시아(국민임대),650,2012-03-30
경기도 파주시 문산읍 선유리 1409,경남아너스빌(문산선유4단지),343,2011-11-15
경기도 파주시 문산읍 선유리 1413,파주문산역1차동문굿모닝힐,409,2020-03-12
경기도 파주시 문산읍 선유리 1420,파주문산역2차동문디이스트,1503,2024-06-26
경기도 파주시 파주읍 파주리 816,파주파주휴먼시아(국민임대),464,2011-10-25
경기도 파주시 파주읍 연풍리 483,동광모닝스카이,227,2009-11-30
경기도 파주시 파주읍 연풍리 484,파주연풍양우내안愛에코하임,475,2022-09-06
경기도 파주시 법원읍 법원리 689,파주법원엘에이치행복주택1단지,250,2019-11-14
경기도 파주시 조리읍 봉일천리 13-15,송촌토파즈(13-15),552,1998-08-29
경기도 파주시 조리읍 봉일천리 125-22,성호(125-22),282,1997-11-07
경기도 파주시 조리읍 봉일천리 156-1,성원(156-1),347,1997-05-20
경기도 파주시 조리읍 봉일천리 259-2,성호2파크힐(259-2),367,2001-05-14
경기도 파주시 조리읍 봉일천리 262,태형내산마을(262-0),227,1996-08-23
경기도 파주시 조리읍 봉일천리 269,파주푸르지오(269-0),450,2010-04-29
경기도 파주시 조리읍 봉일천리 301,파주봉일천효성해링턴플레이스,490,2018-02-21
경기도 파주시 조리읍 대원리 218,그린시티동문(218-0),1759,2000-09-30
경기도 파주시 조리읍 대원리 992-1,한라비발디(992-1),1202,2000-06-15
경기도 이천시 창전동 49-1,현대1,210,1985-08-13
경기도 이천시 관고동 185-12,두산,517,1998-06-29
경기도 이천시 관고동 226-8,산호1,236,1991-06-14
경기도 이천시 관고동 514,벽산블루밍,227,2010-04-28
경기도 이천시 관고동 519,이천자이더파크,706,2024-11-21
경기도 이천시 증일동 82-7,이천역현대홈타운,523,2005-08-19
경기도 이천시 증일동 가-,이천중리LH1단지아파트,658,2023-06-16
경기도 이천시 안흥동 267-5,이천코아루휴티스1단지,288,2021-03-31
경기도 이천시 안흥동 300-1,일성,240,1997-01-15
경기도 이천시 안흥동 307-7,브라운스톤이천,214,2014-10-10
경기도 이천시 안흥동 469,안흥주공,1200,1997-05-02
경기도 이천시 안흥동 474,이천롯데캐슬골드스카이,736,2018-12-28
경기도 이천시 안흥동 477,이천롯데캐슬페라즈스카이,299,2023-04-25
경기도 이천시 갈산동 468-1,우성,298,1997-07-04
경기도 이천시 갈산동 777,신일해피트리,264,2003-11-03
경기도 이천시 갈산동 778,이천갈산주공,525,2004-11-29
경기도 이천시 갈산동 781,힐스테이트,325,2006-09-28
경기도 이천시 갈산동 782,갈산동현진에버빌,405,2008-11-07
경기도 이천시 갈산동 783,설봉1차푸르지오,230,2008-12-26
경기도 이천시 갈산동 785,휴먼시아,445,2009-11-24
경기도 이천시 증포동 94-3,신한,728,1997-12-22
경기도 이천시 증포동 190-2,선경2,456,1997-10-24
경기도 이천시 증포동 191-7,선경1,238,1997-01-16
경기도 이천시 증포동 200-9,대우3,208,2000-10-24
경기도 이천시 증포동 213-5,대우1,229,1997-03-07
경기도 이천시 증포동 218-7,대원,255,1996-08-26
경기도 이천시 증포동 244-3,대우2,539,1998-07-16
경기도 이천시 증포동 351-5,대호3,260,1993-09-11
경기도 이천시 증포동 475,증포동한솔솔파크,418,2006-11-30
경기도 이천시 증포동 479,증포동한솔솔파크3,234,2010-01-14
경기도 이천시 증포동 480,설봉2차푸르지오,347,2011-11-25
경기도 이천시 증포동 485,이천설봉KCC스위첸,562,2016-08-23
경기도 이천시 증포동 486,이천센트럴푸르지오,554,2016-11-24
경기도 이천시 증포동 489,이천증포새도시한양수자인3블럭,354,2017-09-07
경기도 이천시 증포동 491,이천증포새도시한양수자인5블럭,620,2017-09-07
경기도 이천시 증포동 498,이천증포대원칸타빌,346,2019-07-24
경기도 이천시 송정동 107-48,풍산,298,1997-08-14
경기도 이천시 송정동 306,신일1차,504,2001-07-28
경기도 이천시 송정동 311-1,신일2차,576,2001-07-28
경기도 이천시 송정동 322,동양,585,2000-04-27
경기도 이천시 송정동 428,수림1차,498,2002-07-10
경기도 이천시 송정동 429,수림2차,310,2002-12-18
경기도 이천시 송정동 445,현진에버빌1차,326,2005-10-28
경기도 이천시 송정동 446,동양파라곤,324,2009-02-27
경기도 이천시 송정동 450,이천라온프라이빗,790,2021-07-05
경기도 이천시 송정동 454,증포지구대원칸타빌2차더테라스,303,2021-08-26
경기도 이천시 고담동 579,지엠하이빌,276,2006-08-23
경기도 이천시 장호원읍 진암리 17-18,현대,362,1997-07-03
경기도 이천시 장호원읍 진암리 778,송전더존빌,220,2007-10-05
경기도 이천시 장호원읍 진암리 780,장호원코아루1단지,342,2009-12-30
경기도 이천시 장호원읍 진암리 814,이천진암지구우방아이유쉘메가하이브,413,2023-11-06
경기도 이천시 부발읍 무촌리 128-6,효양,308,2003-05-19
경기도 이천시 부발읍 무촌리 544,휴먼시아(임대),784,2009-10-20
경기도 이천시 부발읍 신원리 941,이안퍼스티엄이천부발,419,2024-03-21
경기도 이천시 부발읍 신하리 362-3,신한,349,1998-08-28
경기도 이천시 부발읍 신하리 365,진우,438,2000-08-03
경기도 이천시 부발읍 신하리 481-1,삼익세라믹,493,2000-04-08
경기도 이천시 부발읍 신하리 559-3,청구,304,1999-12-18
경기도 이천시 부발읍 신하리 산40-3,거평,299,1992-11-23
경기도 이천시 부발읍 아미리 699-7,현대3,400,1997-05-30
경기도 이천시 부발읍 아미리 730,이천신일해피트리트리빌1단지,299,2014-12-30
경기도 이천시 부발읍 아미리 753,현대7,708,1999-11-29
경기도 이천시 부발읍 아미리 1244,현대성우오스타1단지,237,2010-07-09
경기도 이천시 부발읍 아미리 1245,현대성우오스타2단지,503,2010-07-09
경기도 이천시 부발읍 아미리 1246,현대성우오스타3단지,355,2010-10-27
경기도 이천시 부발읍 아미리 1247,현대성우오스타4단지,354,2010-02-26
경기도 이천시 부발읍 아미리 1259,엘리프이천하이시티,435,2024-02-20
경기도 이천시 부발읍 아미리 산147-3,SK하이닉스사원(임대),420,1987-07-31
경기도 이천시 부발읍 응암리 96,이화1차,493,1996-11-19
경기도 이천시 부발읍 응암리 97-3,이화2차,432,1997-05-26
경기도 이천시 부발읍 응암리 109,주은다솜,600,2001-08-02
경기도 이천시 신둔면 수광리 757,수광엘리시움,252,2009-06-19
경기도 이천시 신둔면 도봉리 1271,대신푸른마을,260,2004-11-02
경기도 이천시 신둔면 수하리 825,신둔반석아르미,268,2008-04-28
경기도 이천시 백사면 모전리 780,모전리현대,495,1997-05-29
경기도 이천시 백사면 조읍리 627,한솔,476,2001-02-02
경기도 이천시 호법면 유산리 894,이천내안애,276,2010-12-14
경기도 이천시 마장면 오천리 413,이천마장호반베르디움2차,533,2019-09-18
경기도 이천시 마장면 오천리 416,이천마장리젠시빌란트,298,2020-07-17
경기도 이천시 마장면 오천리 419,이천마장리젠시빌란트더웰,305,2020-11-18
경기도 이천시 마장면 오천리 422,이천마장호반베르디움1차,442,2019-07-31
경기도 이천시 마장면 양촌리 354,이천마장휴먼빌까사포레,338,2024-07-29
경기도 이천시 마장면 양촌리 374,이천마장행복주택3단지,290,2019-12-02
경기도 이천시 대월면 초지리 732,삼원엑스포,300,2002-07-12
경기도 이천시 대월면 사동리 386-72,현대5,296,1997-11-25
경기도 이천시 대월면 사동리 441-1,사동리현대아이파크,1110,1994-10-28
경기도 이천시 대월면 사동리 465,사동6현대,346,1999-03-27
경기도 이천시 대월면 사동리 524,이천사동신원아침도시아파트,450,2018-05-31
경기도 이천시 대월면 사동리 529,휴먼빌에듀파크시티,605,2024-11-06
경기도 안성시 봉산동 42,한주,420,1992-12-30
경기도 안성시 숭인동 88,동신,496,1994-06-28
경기도 안성시 인지동 7,골든캐슬타워,299,2016-04-14
경기도 안성시 금산동 50-1,삼부,226,1991-10-04
경기도 안성시 금산동 81-2,주은청설,457,1999-12-01
경기도 안성시 금산동 100,금산주공,390,1987-03-31
경기도 안성시 석정동 343,우남퍼스트빌,486,2007-11-29
경기도 안성시 석정동 355,신원아침도시,614,2009-11-27
경기도 안성시 석정동 368,안성센트럴파밀리에,644,2021-10-21
경기도 안성시 아양동 300,아양주공1,936,1991-09-20
경기도 안성시 아양동 384,아양주공2,712,1995-10-26
경기도 안성시 아양동 414,안성아양LH6단지,699,2020-08-07
경기도 안성시 아양동 415,안성아양LH5단지,447,2020-08-07
경기도 안성시 아양동 416,아양엘에이치1단지,540,2016-11-24
경기도 안성시 아양동 417,안성아양흥화HaaV,474,2024-04-17
경기도 안성시 아양동 424,서희스타힐스NHF,963,2017-11-29
경기도 안성시 아양동 426,안성하우스디엔에이치에프,443,2019-04-25
경기도 안성시 금석동 81,동남,499,1998-10-20
경기도 안성시 옥산동 10,옥산주공,440,1988-04-21
경기도 안성시 옥산동 557,안성아양광신프로그레스,545,2018-08-31
경기도 안성시 옥산동 560,안성아양시티프라디움,688,2018-05-02
경기도 안성시 당왕동 462-1,태영,234,2000-04-27
경기도 안성시 당왕동 534,대우1,762,1993-11-10
